FID,FireName,FireYear,CalcAcres,DiscDate,parentid,acres,perim
1269,Sandless Lake,2013,59869.000000000000000,6/25/2013 0:00:00,1789,59791.540000000001000,197370.850000000010000
1270,SANDS NE-15,1959,108595.399999999990000,6/23/1959 0:00:00,1566,103451.350000000010000,95949.589999999997000
1271,Scow Harry # 2.,2015,4249.699999999999800,6/24/2015 0:00:00,2082,3199.550000000000200,27914.450000000001000
1272,Sea,2015,111193.899999999990000,6/19/2015 0:00:00,1913,108403.300000000000000,192376.570000000010000
1273,Sea,2015,111193.899999999990000,6/19/2015 0:00:00,1913,109591.679999999990000,189591.179999999990000
1274,Sea,2015,111193.899999999990000,6/19/2015 0:00:00,1913,110573.759999999990000,183024.329999999990000
1275,Sea,2015,111193.899999999990000,6/19/2015 0:00:00,1913,111136.460000000010000,182268.799999999990000
1276,Selawik River,2015,8867.299999999999300,7/15/2015 0:00:00,2093,8841.940000000000500,29979.110000000001000
1277,SELB SE 17,1978,2256.099999999999900,6/1/1978 0:00:00,404,2191.360000000000100,12898.690000000001000
1278,SELBY LAKE,1971,6383.000000000000000,6/25/1971 0:00:00,341,6081.500000000000000,44155.599999999999000
1279,Sethkokna,2015,3900.199999999999800,6/25/2015 0:00:00,1816,3877.699999999999800,16993.250000000000000
1280,Sethkokna River,2005,3037.500000000000000,7/11/2005 0:00:00,1328,1576.430000000000100,19760.630000000001000
1281,Seventymile,2015,2902.300000000000200,5/24/2015 0:00:00,1864,2437.719999999999800,22521.270000000000000
1282,SHALER,1971,64425.800000000003000,6/24/1971 0:00:00,1930,64367.570000000000000,129697.060000000000000
1283,SHAWNEE,1990,9839.200000000000700,7/9/1990 0:00:00,1506,9279.450000000000700,39255.940000000002000
1284,Sheenjek,1953,68663.600000000006000,7/11/1953 0:00:00,848,47376.110000000001000,221904.679999999990000
1285,Sheenjek,1953,68663.600000000006000,7/11/1953 0:00:00,848,67261.490000000005000,175208.530000000000000
1286,Sheenjek,2009,62658.099999999999000,7/2/2009 0:00:00,283,60546.089999999997000,133694.890000000010000
1287,Sheenjek River,2005,113282.000000000000000,6/12/2005 0:00:00,903,72174.949999999997000,144352.470000000000000
1288,Sheenjek River,2005,113282.000000000000000,6/12/2005 0:00:00,903,72255.279999999999000,128466.320000000010000
1289,Sheenjek River,2005,113282.000000000000000,6/12/2005 0:00:00,903,80328.949999999997000,209771.820000000010000
1290,Sheenjek River,2005,113282.000000000000000,6/12/2005 0:00:00,903,105649.520000000000000,198628.970000000000000
1291,Sheenjek River,2005,113282.000000000000000,6/12/2005 0:00:00,903,112017.740000000010000,182032.459999999990000
1292,Sheenjek River,2008,8766.299999999999300,6/29/2008 0:00:00,426,8554.930000000000300,36450.550000000003000
1293,Sheenjek River,2008,8766.299999999999300,6/29/2008 0:00:00,426,8686.969999999999300,36454.389999999999000
1294,Simels,1997,347860.599999999980000,6/7/1997 0:00:00,866,342405.739999999990000,311878.479999999980000
1295,Simels,1997,347860.599999999980000,6/7/1997 0:00:00,866,344761.229999999980000,329060.510000000010000
1296,Simels,1997,347860.599999999980000,6/7/1997 0:00:00,866,346554.039999999980000,327896.219999999970000
1297,Simels,1997,347860.599999999980000,6/7/1997 0:00:00,866,347715.060000000000000,314030.400000000020000
1298,Simels,1997,347860.599999999980000,6/7/1997 0:00:00,866,347771.840000000030000,313585.450000000010000
1299,Sinyalak Creek,2011,2961.900000000000100,7/8/2011 0:00:00,1777,2847.040000000000000,17166.669999999998000
1300,Siruk Creek,1999,4152.000000000000000,7/12/1999 0:00:00,743,4111.270000000000400,35390.279999999999000
1301,Siruk Creek,2013,20362.700000000001000,6/21/2013 0:00:00,229,18890.849999999999000,56865.209999999999000
1302,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,109532.039999999990000,178786.079999999990000
1303,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,127901.460000000010000,149492.310000000000000
1304,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,128137.289999999990000,143606.149999999990000
1305,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,128570.700000000000000,146782.359999999990000
1306,Sischu,2002,128974.500000000000000,6/5/2002 0:00:00,877,128938.120000000000000,145826.190000000000000
1307,Sischu 2,2010,2740.699999999999800,5/28/2010 0:00:00,130,1615.740000000000000,21775.029999999999000
1308,Sisters,2015,20049.200000000001000,6/20/2015 0:00:00,2027,19077.419999999998000,85685.839999999997000
1309,Sisters,2015,20049.200000000001000,6/20/2015 0:00:00,2027,19815.910000000000000,83417.800000000003000
1310,Six Mile,2005,25918.599999999999000,6/16/2005 0:00:00,1451,22771.220000000001000,58198.000000000000000
1311,SIX MILE,1971,44876.400000000001000,6/28/1971 0:00:00,1747,15525.049999999999000,54780.809999999998000
1312,SIX MILE,1971,44876.400000000001000,6/28/1971 0:00:00,1747,42778.110000000001000,106078.840000000000000
1313,SLAM,1972,12891.799999999999000,7/11/1972 0:00:00,1740,4345.010000000000200,30793.410000000000000
1314,SLAM,1972,12891.799999999999000,7/11/1972 0:00:00,1740,12884.120000000001000,62772.650000000001000
1315,Slokhenjikh Creek,2004,1407.500000000000000,6/12/2004 0:00:00,1098,260.339999999999970,7122.090000000000100
1316,Slokhenjikh Creek,2004,1407.500000000000000,6/12/2004 0:00:00,1098,727.419999999999960,9406.360000000000600
1317,Slow Creek,2002,11945.400000000000000,5/27/2002 0:00:00,1062,10762.709999999999000,27672.230000000000000
1318,SMALL LAKE S-16,1958,30723.099999999999000,7/21/1958 0:00:00,110,19757.849999999999000,54800.800000000003000
1319,Smith Creek,2005,16976.200000000001000,6/28/2005 0:00:00,917,16347.889999999999000,68805.960000000006000
1320,Smith Creek,2016,5006.600000000000400,7/13/2016 0:00:00,2039,4906.319999999999700,58737.779999999999000
1321,SNO WHITE,1974,3899.000000000000000,6/21/1974 0:00:00,82,2487.760000000000200,16839.110000000001000
1322,Soda Creek,2015,16943.900000000001000,6/21/2015 0:00:00,1883,16328.049999999999000,92957.639999999999000
1323,Soda Creek,2015,16943.900000000001000,6/21/2015 0:00:00,1883,16917.340000000000000,90144.100000000006000
1324,SOONKAKAT RIVER,1997,2977.400000000000100,8/2/1997 0:00:00,1430,2089.349999999999900,18775.709999999999000
1325,Sourdough Creek,2011,1187.900000000000100,5/29/2011 0:00:00,1827,1112.720000000000000,10983.830000000000000
1326,South Boney,2009,7883.500000000000000,7/6/2009 0:00:00,1530,7855.899999999999600,33184.349999999999000
1327,South Coleen,2007,1736.800000000000000,7/10/2007 0:00:00,1217,561.490000000000010,12439.059999999999000
1328,South Fork,2015,4692.500000000000000,6/22/2015 0:00:00,1974,4142.529999999999700,49123.779999999999000
1329,South Fork,2016,2610.000000000000000,7/14/2016 0:00:00,1846,407.790000000000020,6935.609999999999700
1330,South Fork,2016,2610.000000000000000,7/14/2016 0:00:00,1846,435.790000000000020,7595.790000000000000
1331,South Fork,2016,2610.000000000000000,7/14/2016 0:00:00,1846,2560.570000000000200,21418.410000000000000
1332,South Fork Healy,2010,2204.699999999999800,5/28/2010 0:00:00,200,2088.940000000000100,16258.170000000000000
1333,South Schwatka,2010,1053.900000000000100,5/27/2010 0:00:00,125,215.389999999999990,6789.670000000000100
1334,Spicer Creek,2015,98247.100000000006000,6/19/2015 0:00:00,1988,79110.610000000001000,270329.780000000030000
1335,Spicer Creek,2015,98247.100000000006000,6/19/2015 0:00:00,1988,96559.190000000002000,403546.659999999970000
1336,Spicer Creek,2015,98247.100000000006000,6/19/2015 0:00:00,1988,96762.279999999999000,388623.919999999980000
1337,Spicer Creek,2015,98247.100000000006000,6/19/2015 0:00:00,1988,96997.210000000006000,395004.179999999990000
1338,Spicer Creek,2015,98247.100000000006000,6/19/2015 0:00:00,1988,97262.130000000005000,391366.690000000000000
1339,Spirit Lake,2000,97270.800000000003000,6/10/2000 0:00:00,1237,97186.399999999994000,186806.950000000010000
1340,Spurs,2002,63931.500000000000000,5/15/2002 0:00:00,839,10347.730000000000000,56779.650000000001000
1341,Spurs,2002,63931.500000000000000,5/15/2002 0:00:00,839,39841.639999999999000,135255.799999999990000
1342,Spurs,2002,63931.500000000000000,5/15/2002 0:00:00,839,50165.489999999998000,113403.149999999990000
1343,Squirrel Creek,2005,19344.599999999999000,7/26/2005 0:00:00,957,16441.270000000000000,53324.139999999999000
1344,Squirrel Creek,2005,19344.599999999999000,7/26/2005 0:00:00,957,19112.970000000001000,57727.540000000001000
1345,Steamboat Creek,2016,19719.000000000000000,7/15/2016 0:00:00,2032,1738.099999999999900,23104.070000000000000
1346,Stevens Creek 1,2009,85908.899999999994000,6/18/2009 0:00:00,247,81601.770000000004000,210405.670000000010000
1347,Stevens Creek 1,2009,85908.899999999994000,6/18/2009 0:00:00,247,83628.580000000002000,218058.640000000010000
1348,Stevens Creek 1,2009,85908.899999999994000,6/18/2009 0:00:00,247,84003.529999999999000,225021.579999999990000
1349,Stevens Creek 1,2009,85908.899999999994000,6/18/2009 0:00:00,247,85208.250000000000000,221910.810000000000000
1350,Stevens Creek 1,2009,85908.899999999994000,6/18/2009 0:00:00,247,85642.429999999993000,217096.519999999990000
1351,Stuart Creek 2,2013,87154.300000000003000,6/19/2013 0:00:00,206,80842.750000000000000,175975.560000000000000
1352,Stuart Creek 2,2013,87154.300000000003000,6/19/2013 0:00:00,206,83102.279999999999000,189224.980000000010000
1353,Stuart Creek 2,2013,87154.300000000003000,6/19/2013 0:00:00,206,83981.660000000003000,169152.640000000010000
1354,Stuart Creek 2,2013,87154.300000000003000,6/19/2013 0:00:00,206,85214.240000000005000,171192.170000000010000
1355,Stuart Creek 2,2013,87154.300000000003000,6/19/2013 0:00:00,206,85818.100000000006000,173869.239999999990000
1356,Stuart Inert 2,2015,1340.900000000000100,5/7/2015 0:00:00,608,627.190000000000050,15538.680000000000000
1357,Stuart Inert 2,2015,1340.900000000000100,5/7/2015 0:00:00,608,1180.950000000000000,14596.750000000000000
1358,Stuyahok River,2015,49446.000000000000000,6/24/2015 0:00:00,1910,44251.209999999999000,84872.429999999993000
1359,Stuyahok River,2015,49446.000000000000000,6/24/2015 0:00:00,1910,49439.699999999997000,78161.839999999997000
1360,STV S 10,1979,3206.199999999999800,6/7/1979 0:00:00,447,2738.050000000000200,19833.630000000001000
1361,STV S 10,1979,3206.199999999999800,6/7/1979 0:00:00,447,3175.489999999999800,17261.080000000002000
1362,Sulatna River,2013,48078.099999999999000,6/21/2013 0:00:00,1819,45090.110000000001000,74664.550000000003000
1363,Sulatna River,2013,48078.099999999999000,6/21/2013 0:00:00,1819,45297.239999999998000,86715.460000000006000
1364,Sullivan,2008,1361.400000000000100,6/6/2008 0:00:00,831,513.509999999999990,11319.709999999999000
1365,Sulukna,2002,30369.900000000001000,6/4/2002 0:00:00,1168,26563.310000000001000,86191.130000000005000
1366,Sulukna River,2007,7919.399999999999600,5/21/2007 0:00:00,809,6625.319999999999700,32658.799999999999000
1367,Sushgitit Hills,2015,276038.200000000010000,6/21/2015 0:00:00,1926,207285.019999999990000,581990.160000000030000
1368,Sushgitit Hills,2015,276038.200000000010000,6/21/2015 0:00:00,1926,249289.280000000000000,664955.750000000000000
1369,Sushgitit Hills,2015,276038.200000000010000,6/21/2015 0:00:00,1926,259203.810000000000000,729922.430000000050000
1370,Sushgitit Hills,2015,276038.200000000010000,6/21/2015 0:00:00,1926,262599.120000000000000,809162.329999999960000
1371,Sushgitit Hills,2015,276038.200000000010000,6/21/2015 0:00:00,1926,270830.429999999990000,807328.500000000000000
1372,Sushgitit Hills,2015,276038.200000000010000,6/21/2015 0:00:00,1926,275189.549999999990000,810519.120000000000000
1373,Sushgitit Hills,2015,276038.200000000010000,6/21/2015 0:00:00,1926,275556.609999999990000,810192.449999999950000
1374,Susulatna,2002,11880.500000000000000,5/26/2002 0:00:00,1159,10751.959999999999000,47065.129999999997000
1375,Susulatna,2009,16386.900000000001000,5/26/2009 0:00:00,429,16337.590000000000000,64756.910000000003000
1376,SWAMP,1971,10460.500000000000000,6/28/1971 0:00:00,1601,9168.850000000000400,27709.150000000001000
1377,SWANSON RIVER,1969,85306.000000000000000,8/3/1969 0:00:00,136,84821.300000000003000,157813.079999999990000
1378,Swinging Dome,1989,26596.400000000001000,7/2/1989 0:00:00,1039,26541.630000000001000,58594.010000000002000
1379,Tag River #1,2002,40028.000000000000000,7/19/2002 0:00:00,937,34648.879999999997000,86306.750000000000000
1380,Tagagawik River #3,2009,1720.800000000000000,7/22/2009 0:00:00,243,1575.359999999999900,19284.349999999999000
1381,Takoma Bluff,2004,8304.500000000000000,7/11/2004 0:00:00,1455,614.460000000000040,14974.340000000000000
1382,TAL N 25,1993,28199.500000000000000,6/30/1993 0:00:00,1494,19620.259999999998000,72639.720000000001000
1383,TAL N 47,1990,70859.000000000000000,7/18/1990 0:00:00,1368,44392.190000000002000,66550.070000000007000
1384,TAL NE 33,1994,15973.799999999999000,6/10/1994 0:00:00,1387,15015.270000000000000,47793.629999999997000
1385,TAL NW 35,1990,12925.700000000001000,7/2/1990 0:00:00,1192,12897.389999999999000,31174.599999999999000
1386,TAL NW 38,1981,30304.099999999999000,6/18/1981 0:00:00,720,13407.730000000000000,41237.570000000000000
1387,TAL NW 38,1981,30304.099999999999000,6/18/1981 0:00:00,720,16949.500000000000000,54546.400000000001000
1388,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,6787.119999999999900,43646.580000000002000
1389,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,5135.619999999999900,20742.570000000000000
1390,TAL SE 87,1990,25084.400000000001000,7/14/1990 0:00:00,1560,23192.619999999999000,102685.289999999990000
1391,TAL SE 92,1990,44216.300000000003000,6/30/1990 0:00:00,1564,43617.419999999998000,160888.750000000000000
1392,TAL SW 38,1991,3052.199999999999800,7/3/1991 0:00:00,1408,3034.630000000000100,18373.709999999999000
1393,TAL SW 83,1993,4990.600000000000400,6/4/1993 0:00:00,1488,3858.320000000000200,35903.919999999998000
1394,Talbiksok,2005,82123.000000000000000,8/2/2005 0:00:00,73,70645.320000000007000,162348.470000000000000
1395,TANGO CREEK,2000,28906.200000000001000,6/25/2000 0:00:00,1743,28523.650000000001000,133318.390000000010000
1396,TANGO CREEK,2000,28906.200000000001000,6/25/2000 0:00:00,1743,28541.349999999999000,127789.420000000000000
1397,Tatalina,2004,16025.400000000000000,7/17/2004 0:00:00,1099,15988.990000000000000,55128.570000000000000
1398,Tchulkade Lake,2010,15560.400000000000000,7/6/2010 0:00:00,603,7538.029999999999700,78987.100000000006000
1399,Tchulkade Lake,2010,15560.400000000000000,7/6/2010 0:00:00,603,8668.489999999999800,72347.360000000001000
1400,Tchulkade Lake,2010,15560.400000000000000,7/6/2010 0:00:00,603,11107.370000000001000,85050.520000000004000
1401,Tetlin Hills,2015,1878.599999999999900,6/20/2015 0:00:00,1885,1757.130000000000100,15388.190000000001000
1402,Tetlin Jct Ridge,2013,20744.000000000000000,6/26/2013 0:00:00,143,19591.959999999999000,91736.000000000000000
1403,Tetlin Jct Ridge,2013,20744.000000000000000,6/26/2013 0:00:00,143,19789.540000000001000,120225.060000000000000
1404,Tetlin Jct Ridge,2013,20744.000000000000000,6/26/2013 0:00:00,143,20368.430000000000000,118670.120000000000000
1405,Tetthajik,1999,9420.500000000000000,6/18/1999 0:00:00,1324,8128.630000000000100,55740.239999999998000
1406,The Sisters,2014,2621.900000000000100,8/12/2014 0:00:00,585,959.590000000000030,10625.540000000001000
1407,Three Day,2015,97303.300000000003000,6/19/2015 0:00:00,2067,76029.350000000006000,166423.280000000000000
1408,Three Day,2015,97303.300000000003000,6/19/2015 0:00:00,2067,88910.130000000005000,163119.030000000000000
1409,Three Day,2015,97303.300000000003000,6/19/2015 0:00:00,2067,91254.029999999999000,176633.329999999990000
1410,Three Day,2015,97303.300000000003000,6/19/2015 0:00:00,2067,94893.389999999999000,184044.700000000010000
1411,Three Day,2015,97303.300000000003000,6/19/2015 0:00:00,2067,97130.020000000004000,187038.370000000000000
1412,Three Lakes,2008,35280.599999999999000,6/3/2008 0:00:00,1731,16203.459999999999000,67343.029999999999000
1413,Three Lakes,2008,35280.599999999999000,6/3/2008 0:00:00,1731,30001.029999999999000,75901.619999999995000
1414,Three Lakes,2008,35280.599999999999000,6/3/2008 0:00:00,1731,34327.669999999998000,93185.300000000003000
1415,Three Sleep,2010,10602.200000000001000,7/9/2010 0:00:00,610,6625.290000000000000,41748.440000000002000
1416,Timber Creek,2016,9411.100000000000400,7/14/2016 0:00:00,2076,372.600000000000020,16590.820000000000000
1417,Tipooktulearuk River,2010,3132.900000000000100,7/9/2010 0:00:00,560,3108.059999999999900,25059.990000000002000
1418,Titna,2013,3857.300000000000200,6/27/2013 0:00:00,234,3819.000000000000000,19081.279999999999000
1419,Titna,2013,3857.300000000000200,6/27/2013 0:00:00,234,3850.280000000000200,18747.400000000001000
1420,Titna,2015,30678.099999999999000,6/25/2015 0:00:00,1985,27270.930000000000000,162205.310000000000000
1421,Titna,2015,30678.099999999999000,6/25/2015 0:00:00,1985,28303.520000000000000,178101.600000000010000
1422,Titna,2015,30678.099999999999000,6/25/2015 0:00:00,1985,28778.139999999999000,147758.660000000000000
1423,Titna,2015,30678.099999999999000,6/25/2015 0:00:00,1985,29732.410000000000000,150140.679999999990000
1424,Titna,2015,30678.099999999999000,6/25/2015 0:00:00,1985,30672.049999999999000,152361.370000000000000
1425,Titna River,2005,6578.600000000000400,8/10/2005 0:00:00,878,1377.150000000000100,23243.480000000000000
1426,Titna River,2005,6578.600000000000400,8/10/2005 0:00:00,878,6476.050000000000200,49676.760000000002000
1427,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,115884.300000000000000,342855.289999999980000
1428,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,156520.730000000010000,389021.250000000000000
1429,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,162358.780000000000000,364719.890000000010000
1430,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,162853.820000000010000,385425.799999999990000
1431,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,163590.200000000010000,370018.070000000010000
1432,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,164014.679999999990000,365170.020000000020000
1433,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,164152.500000000000000,366912.789999999980000
1434,Titna River,2009,164541.899999999990000,7/11/2009 0:00:00,249,164279.730000000010000,373166.549999999990000
1435,Tlatl Hills,2005,6690.000000000000000,7/27/2005 0:00:00,1447,5761.350000000000400,34925.169999999998000
1436,Tlatl Hills,2005,6690.000000000000000,7/27/2005 0:00:00,1447,5806.670000000000100,26842.820000000000000
1437,Tlatl Hills,2005,6690.000000000000000,7/27/2005 0:00:00,1447,6015.960000000000000,35874.559999999998000
1438,Tobatokh,2015,54036.000000000000000,6/22/2015 0:00:00,1859,12316.610000000001000,43887.519999999997000
1439,TODATONTEN,1981,23674.700000000001000,6/18/1981 0:00:00,1679,18230.689999999999000,35832.510000000002000
1440,Tok River,2003,5595.399999999999600,5/27/2003 0:00:00,1223,3595.230000000000000,34300.480000000003000
1441,Toklat,2005,1737.099999999999900,6/16/2005 0:00:00,1174,1539.200000000000000,12716.900000000000000
1442,Toklat,2010,133857.000000000000000,5/16/2010 0:00:00,1616,105265.640000000000000,268919.870000000000000
1443,Toklat,2010,133857.000000000000000,5/16/2010 0:00:00,1616,109443.370000000000000,244678.470000000000000
1444,Toklat,2010,133857.000000000000000,5/16/2010 0:00:00,1616,124121.840000000000000,276075.349999999980000
1445,Toklat,2010,133857.000000000000000,5/16/2010 0:00:00,1616,132571.269999999990000,251710.010000000010000
1446,Toklat,2010,133857.000000000000000,5/16/2010 0:00:00,1616,133850.649999999990000,250111.269999999990000
1447,Toklat 2,2005,3022.400000000000100,8/12/2005 0:00:00,1130,1174.530000000000000,18977.509999999998000
1448,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,23878.119999999999000,253747.299999999990000
1449,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,34784.949999999997000,265549.409999999970000
1450,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,35415.480000000003000,277759.979999999980000
1451,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,36414.639999999999000,288665.409999999970000
1452,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,37035.440000000002000,282648.099999999980000
1453,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,37037.400000000001000,308691.859999999990000
1454,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,37534.910000000003000,295783.130000000000000
1455,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,37630.930000000000000,302315.799999999990000
1456,Toklat 2,2010,38368.699999999997000,6/4/2010 0:00:00,981,38207.389999999999000,303065.450000000010000
1457,Toklat River East,2013,33279.300000000003000,6/26/2013 0:00:00,1833,31612.180000000000000,99660.429999999993000
1458,Tonclonukna Creek,2009,164318.200000000010000,5/23/2009 0:00:00,312,148599.380000000000000,355003.919999999980000
1459,Tonclonukna Creek,2009,164318.200000000010000,5/23/2009 0:00:00,312,153567.959999999990000,377162.299999999990000
1460,Tonclonukna Creek,2009,164318.200000000010000,5/23/2009 0:00:00,312,157588.790000000010000,354313.799999999990000
1461,Tonclonukna Creek,2009,164318.200000000010000,5/23/2009 0:00:00,312,158094.859999999990000,343843.109999999990000
1462,Tonclonukna Creek,2009,164318.200000000010000,5/23/2009 0:00:00,312,163040.010000000010000,377213.679999999990000
1463,Tonclonukna Creek,2009,164318.200000000010000,5/23/2009 0:00:00,312,163531.790000000010000,371649.650000000020000
1464,Torgny,2000,1377.300000000000000,6/13/2000 0:00:00,952,672.130000000000000,16202.270000000000000
1465,Torment Creek,2015,82432.199999999997000,6/20/2015 0:00:00,2066,77903.830000000002000,164080.859999999990000
1466,Torment Creek,2015,82432.199999999997000,6/20/2015 0:00:00,2066,79051.630000000005000,170059.700000000010000
1467,Torment Creek,2015,82432.199999999997000,6/20/2015 0:00:00,2066,81545.410000000003000,178494.899999999990000
1468,Torment Creek,2015,82432.199999999997000,6/20/2015 0:00:00,2066,82335.050000000003000,177951.940000000000000
1469,Tors,2004,30408.599999999999000,7/17/2004 0:00:00,960,29623.070000000000000,102457.140000000000000
1470,Tors,2004,30408.599999999999000,7/17/2004 0:00:00,960,29915.430000000000000,95897.630000000005000
1471,Totson,2015,4223.699999999999800,6/22/2015 0:00:00,2077,4040.860000000000100,24473.380000000001000
1472,Tozitna,2015,78212.500000000000000,6/21/2015 0:00:00,1965,50049.330000000002000,163182.690000000000000
1473,Tozitna,2015,78212.500000000000000,6/21/2015 0:00:00,1965,76235.490000000005000,180351.299999999990000
1474,Tozitna,2015,78212.500000000000000,6/21/2015 0:00:00,1965,76558.250000000000000,200640.149999999990000
1475,Tozitna,2015,78212.500000000000000,6/21/2015 0:00:00,1965,77763.669999999998000,183589.399999999990000
1476,Tozitna River,2005,57723.900000000001000,7/29/2005 0:00:00,37,564.019999999999980,37602.419999999998000
1477,Tozitna River,2009,5092.100000000000400,6/13/2009 0:00:00,1543,4774.430000000000300,30947.599999999999000
1478,Trail Creek,2015,29501.400000000001000,6/23/2015 0:00:00,1938,29477.090000000000000,61422.209999999999000
1479,TRIPLET,1977,86163.399999999994000,7/24/1977 0:00:00,618,72581.279999999999000,147220.820000000010000
1480,Trout Creek,2005,6267.600000000000400,6/13/2005 0:00:00,532,58.350000000000001,4746.069999999999700
1481,Turquoise Lake,2010,91885.399999999994000,5/17/2010 0:00:00,1581,70351.899999999994000,195210.709999999990000
1482,Turquoise Lake,2010,91885.399999999994000,5/17/2010 0:00:00,1581,79115.449999999997000,189830.100000000010000
1483,Twomile Creek,2010,4244.899999999999600,5/29/2010 0:00:00,1592,323.339999999999970,9166.139999999999400
1484,Ungalik,2015,8289.899999999999600,6/23/2015 0:00:00,2086,3272.699999999999800,15167.780000000001000
1485,Ungalik,2015,8289.899999999999600,6/23/2015 0:00:00,2086,6399.689999999999600,31959.860000000001000
1486,UNK-E-55,1983,18562.400000000001000,6/21/1983 0:00:00,540,18438.000000000000000,55911.870000000003000
1487,Unknown,2009,2800.300000000000200,5/26/2009 0:00:00,92,2648.710000000000000,14282.540000000001000
1488,UPPER MELOZITNA,1957,19029.700000000001000,7/20/1957 0:00:00,171,16228.590000000000000,51558.870000000003000
1489,Upper Tatlawiksuk,2005,29154.599999999999000,6/26/2005 0:00:00,1088,26502.720000000001000,104421.120000000000000
1490,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,34690.529999999999000,65415.050000000003000
1491,UpperWestFork,1999,35776.000000000000000,6/12/1999 0:00:00,1639,34926.610000000001000,63933.349999999999000
1492,Uvgoon Creek,2004,11230.200000000001000,6/1/2004 0:00:00,817,1065.020000000000000,38536.389999999999000
1493,Uvgoon Creek #1,2012,36160.500000000000000,7/3/2012 0:00:00,1843,5983.479999999999600,89434.869999999995000
1494,Uvgoon Creek #2,1999,88640.199999999997000,6/26/1999 0:00:00,58,85355.880000000005000,167838.730000000010000
1495,VEE SW 24,1991,18200.799999999999000,6/22/1991 0:00:00,823,16559.650000000001000,98635.740000000005000
1496,VEE SW 24,1991,18200.799999999999000,6/22/1991 0:00:00,823,18194.270000000000000,98140.050000000003000
1497,VENETIE N-15,1957,17281.299999999999000,6/15/1957 0:00:00,103,12608.450000000001000,70929.979999999996000
1498,VENETIE S15,1954,56858.000000000000000,7/1/1954 0:00:00,1308,8161.210000000000000,46045.830000000002000
1499,Vinasale,2002,189705.399999999990000,5/22/2002 0:00:00,1037,182284.049999999990000,267814.349999999980000
1500,Vinasale,2002,189705.399999999990000,5/22/2002 0:00:00,1037,182896.899999999990000,259874.670000000010000
1501,Vinasale,2002,189705.399999999990000,5/22/2002 0:00:00,1037,183112.320000000010000,272671.650000000020000
1502,Vinasale,2002,189705.399999999990000,5/22/2002 0:00:00,1037,187276.590000000000000,259222.440000000000000
1503,VREELAND,1967,3320.300000000000200,5/29/1967 0:00:00,53,2123.059999999999900,15215.410000000000000
1504,Waldren,1991,12557.400000000000000,6/30/1991 0:00:00,1294,9332.690000000000500,31993.860000000001000
1505,Waldren,1991,12557.400000000000000,6/30/1991 0:00:00,1294,12187.330000000000000,37670.680000000000000
1506,Waldren Fork,2002,7901.600000000000400,7/17/2002 0:00:00,1058,6016.739999999999800,28845.570000000000000
1507,Wall Street,2004,89279.500000000000000,6/22/2004 0:00:00,1260,78613.970000000001000,173888.769999999990000
1508,Wall Street,2004,89279.500000000000000,6/22/2004 0:00:00,1260,89074.699999999997000,172222.160000000000000
1509,WAPOO FIRE,1984,37361.000000000000000,6/9/1984 0:00:00,733,33101.769999999997000,108618.899999999990000
1510,Washington Cr.,2005,42933.099999999999000,5/24/2005 0:00:00,875,42209.620000000003000,121763.100000000010000
1511,Washington Cr.,2005,42933.099999999999000,5/24/2005 0:00:00,875,42915.739999999998000,127454.649999999990000
1512,Waterfall,2010,1252.099999999999900,6/3/2010 0:00:00,1783,485.380000000000000,9872.840000000000100
1513,WBQ NW 25,1988,71386.800000000003000,7/14/1988 0:00:00,1448,71089.490000000005000,125610.080000000000000
1514,WBQ NW 30,1988,33371.699999999997000,7/14/1988 0:00:00,1450,25145.240000000002000,73182.399999999994000
1515,WBQ W 34,1977,65222.099999999999000,7/21/1977 0:00:00,759,65206.120000000003000,129894.880000000000000
1516,Wein Lk,1996,24605.299999999999000,6/17/1996 0:00:00,1398,19340.790000000001000,100180.009999999990000
1517,Wein Lk,1996,24605.299999999999000,6/17/1996 0:00:00,1398,24390.320000000000000,102887.350000000010000
1518,Wein Lk,1996,24605.299999999999000,6/17/1996 0:00:00,1398,24408.459999999999000,101929.899999999990000
